"Date/Time","Lat","Lon","Base"
"7/1/2014 14:55:00",40.7501,-73.9726,"B02512"
"7/1/2014 14:55:00",40.7275,-73.9935,"B02512"
"7/1/2014 14:55:00",40.7453,-74.0059,"B02512"
"7/1/2014 14:57:00",40.7553,-73.9906,"B02512"
"7/1/2014 14:59:00",40.7701,-73.9634,"B02512"
"7/1/2014 15:00:00",40.6461,-73.7769,"B02512"
"7/1/2014 15:00:00",40.7678,-73.9616,"B02512"
"7/1/2014 15:00:00",40.7639,-73.9811,"B02512"
"7/1/2014 15:01:00",40.7521,-73.9935,"B02512"
"7/1/2014 15:01:00",40.7575,-73.9715,"B02512"
"7/1/2014 15:03:00",40.7739,-73.8726,"B02512"
"7/1/2014 15:03:00",40.7144,-74.0103,"B02512"
"7/1/2014 15:04:00",40.7457,-74.0085,"B02512"
"7/1/2014 15:05:00",40.7443,-73.9956,"B02512"
"7/1/2014 15:05:00",40.7455,-74.0022,"B02512"
"7/1/2014 15:07:00",40.7208,-73.9871,"B02512"
"7/1/2014 15:09:00",40.7456,-74.0056,"B02512"
"7/1/2014 15:10:00",40.7598,-73.9957,"B02512"
"7/1/2014 15:12:00",40.7152,-74.0079,"B02512"
"7/1/2014 15:12:00",40.7415,-73.9758,"B02512"
"7/1/2014 15:12:00",40.7171,-74.0047,"B02512"
"7/1/2014 15:13:00",40.726,-74.0085,"B02512"
"7/1/2014 15:13:00",40.7221,-73.9599,"B02512"
"7/1/2014 15:14:00",40.7589,-73.9735,"B02512"
"7/1/2014 15:15:00",40.6774,-73.9828,"B02512"
"7/1/2014 15:16:00",40.7575,-73.9738,"B02512"
"7/1/2014 15:17:00",40.6949,-74.178,"B02512"
"7/1/2014 15:19:00",40.7358,-73.997,"B02512"
"7/1/2014 15:20:00",40.7388,-74.0086,"B02512"
"7/1/2014 15:20:00",40.841,-73.9421,"B02512"
"7/1/2014 15:21:00",40.7577,-73.9749,"B02512"
"7/1/2014 15:21:00",40.7514,-73.9785,"B02512"
"7/1/2014 15:24:00",40.7609,-73.9751,"B02512"
"7/1/2014 15:24:00",40.8087,-73.9308,"B02512"
"7/1/2014 15:25:00",40.7656,-73.9757,"B02512"
"7/1/2014 15:25:00",40.7444,-74.0058,"B02512"
"7/1/2014 15:26:00",40.7557,-73.9783,"B02512"
"7/1/2014 15:29:00",40.7464,-73.994,"B02512"
"7/1/2014 15:29:00",40.7204,-73.9979,"B02512"
"7/1/2014 15:30:00",40.6879,-74.1829,"B02512"
"7/1/2014 15:31:00",40.6956,-74.1784,"B02512"
"7/1/2014 15:31:00",40.7612,-73.9669,"B02512"
"7/1/2014 15:31:00",40.7325,-73.9952,"B02512"
"7/1/2014 15:31:00",40.7614,-73.9823,"B02512"
"7/1/2014 15:32:00",40.7784,-73.9745,"B02512"
"7/1/2014 15:33:00",40.7633,-73.9747,"B02512"
"7/1/2014 15:33:00",40.7659,-73.977,"B02512"
"7/1/2014 15:35:00",40.7142,-74.0004,"B02512"
"7/1/2014 15:36:00",40.7197,-74.0086,"B02512"
"7/1/2014 15:38:00",40.7575,-74.0007,"B02512"
"7/1/2014 15:41:00",40.7266,-74.0024,"B02512"
"7/1/2014 15:41:00",41.0156,-73.7276,"B02512"
"7/1/2014 15:41:00",40.7271,-74.0029,"B02512"
"7/1/2014 15:42:00",40.7152,-74.0103,"B02512"
"7/1/2014 15:43:00",40.7733,-73.9808,"B02512"
"7/1/2014 15:43:00",40.7582,-73.9728,"B02512"
"7/1/2014 15:44:00",40.7076,-73.9667,"B02512"
"7/1/2014 15:45:00",40.7559,-74.0023,"B02512"
"7/1/2014 15:46:00",40.6449,-73.7937,"B02512"
"7/1/2014 15:46:00",40.752,-73.9897,"B02512"
"7/1/2014 15:47:00",40.7563,-73.9658,"B02512"
"7/1/2014 15:47:00",40.7555,-73.9854,"B02512"
"7/1/2014 15:48:00",40.7547,-73.9841,"B02512"
"7/1/2014 15:49:00",40.7452,-73.9925,"B02512"
"7/1/2014 15:49:00",40.7447,-73.9887,"B02512"
"7/1/2014 15:51:00",40.7704,-73.9566,"B02512"
"7/1/2014 15:51:00",41.0546,-74.0568,"B02512"
"7/1/2014 15:53:00",40.718,-74.0141,"B02512"
"7/1/2014 15:53:00",40.7707,-73.9683,"B02512"
"7/1/2014 15:55:00",40.7601,-73.972,"B02512"
"7/1/2014 15:56:00",40.7238,-74.1555,"B02512"
"7/1/2014 15:56:00",40.7496,-73.9924,"B02512"
"7/1/2014 16:01:00",40.7543,-73.9738,"B02512"
"7/1/2014 16:16:00",40.7549,-73.9751,"B02512"
"7/1/2014 16:16:00",40.741,-73.9984,"B02512"
"7/1/2014 16:17:00",40.6449,-73.7821,"B02512"
"7/1/2014 16:17:00",40.7247,-73.9991,"B02512"
"7/1/2014 16:17:00",40.7375,-74.0059,"B02512"
"7/1/2014 16:17:00",40.76,-73.9787,"B02512"
"7/1/2014 16:18:00",40.7112,-74.0106,"B02512"
"7/1/2014 16:18:00",40.6757,-74.0122,"B02512"
"7/1/2014 16:19:00",40.697,-73.8131,"B02512"
"7/1/2014 16:20:00",40.7635,-73.9708,"B02512"
"7/1/2014 16:20:00",40.7449,-73.981,"B02512"
"7/1/2014 16:20:00",40.7189,-74.0026,"B02512"
"7/1/2014 16:21:00",40.7539,-73.9782,"B02512"
"7/1/2014 16:22:00",40.7713,-73.9583,"B02512"
"7/1/2014 16:22:00",40.765,-73.9804,"B02512"
"7/1/2014 16:24:00",40.7548,-73.9779,"B02512"
"7/1/2014 16:24:00",40.7191,-74.0353,"B02512"
"7/1/2014 16:25:00",40.7722,-73.9531,"B02512"
"7/1/2014 16:25:00",40.7675,-73.9621,"B02512"
"7/1/2014 16:26:00",40.787,-73.9497,"B02512"
"7/1/2014 16:26:00",40.7863,-73.9799,"B02512"
"7/1/2014 16:27:00",40.7515,-73.9915,"B02512"
"7/1/2014 16:28:00",40.9451,-73.8438,"B02512"
"7/1/2014 16:29:00",40.7592,-73.9727,"B02512"
"7/1/2014 16:29:00",40.7386,-73.9854,"B02512"
"7/1/2014 16:29:00",40.7627,-73.9807,"B02512"
"7/1/2014 16:30:00",40.7592,-73.9943,"B02512"
"7/1/2014 16:31:00",40.7436,-73.9911,"B02512"
"7/1/2014 16:31:00",40.7227,-74.0082,"B02512"
"7/1/2014 16:32:00",40.7831,-73.9741,"B02512"
"7/1/2014 16:33:00",40.7304,-74.0096,"B02512"
"7/1/2014 16:33:00",40.7774,-73.9564,"B02512"
"7/1/2014 16:35:00",40.7515,-73.9874,"B02512"
"7/1/2014 16:36:00",40.7388,-73.9887,"B02512"
"7/1/2014 16:39:00",40.7527,-73.9807,"B02512"
"7/1/2014 16:40:00",40.7553,-73.9871,"B02512"
"7/1/2014 16:40:00",40.7433,-73.985,"B02512"
"7/1/2014 16:40:00",40.7573,-73.9824,"B02512"
"7/1/2014 16:40:00",40.7277,-73.9893,"B02512"
"7/1/2014 16:40:00",40.7648,-73.9779,"B02512"
"7/1/2014 16:40:00",40.7541,-73.9742,"B02512"
"7/1/2014 16:41:00",40.7531,-73.9916,"B02512"
"7/1/2014 16:43:00",40.7342,-73.9972,"B02512"
"7/1/2014 16:44:00",40.7368,-74.0045,"B02512"
"7/1/2014 16:46:00",40.7388,-74.0091,"B02512"
"7/1/2014 16:47:00",40.7619,-73.9718,"B02512"
"7/1/2014 16:48:00",40.7573,-73.9699,"B02512"
"7/1/2014 16:51:00",40.7574,-73.9734,"B02512"
"7/1/2014 16:51:00",40.774,-73.9841,"B02512"
"7/1/2014 16:52:00",40.7611,-73.9834,"B02512"
"7/1/2014 16:52:00",40.7141,-74.0154,"B02512"
"7/1/2014 16:54:00",40.7259,-73.998,"B02512"
"7/1/2014 16:54:00",40.7249,-74.0083,"B02512"
"7/1/2014 16:55:00",40.7651,-73.9582,"B02512"
"7/1/2014 16:55:00",40.7637,-73.978,"B02512"
"7/1/2014 16:56:00",40.7223,-74.0402,"B02512"
"7/1/2014 16:57:00",40.75,-73.9834,"B02512"
"7/1/2014 16:57:00",40.7589,-73.9611,"B02512"
"7/1/2014 16:58:00",40.7428,-73.989,"B02512"
"7/1/2014 16:58:00",40.709,-74.0074,"B02512"
"7/1/2014 16:59:00",40.7289,-74.0075,"B02512"
"7/1/2014 17:00:00",40.7381,-74.0094,"B02512"
"7/1/2014 17:01:00",40.7139,-74.015,"B02512"
"7/1/2014 17:02:00",40.7578,-73.9744,"B02512"
"7/1/2014 17:02:00",40.7534,-73.9835,"B02512"
"7/1/2014 17:03:00",40.7605,-74.0028,"B02512"
"7/1/2014 17:04:00",40.7523,-73.9769,"B02512"
"7/1/2014 17:05:00",40.7117,-74.0083,"B02512"
"7/1/2014 17:06:00",40.7707,-73.9527,"B02512"
"7/1/2014 17:08:00",40.7685,-73.9866,"B02512"
"7/1/2014 17:08:00",40.7313,-73.9918,"B02512"
"7/1/2014 17:09:00",40.7717,-73.9641,"B02512"
"7/1/2014 17:10:00",40.7497,-74.005,"B02512"
"7/1/2014 17:10:00",40.7538,-73.9788,"B02512"
"7/1/2014 17:11:00",40.7515,-73.9841,"B02512"
"7/1/2014 17:11:00",40.7199,-73.9925,"B02512"
"7/1/2014 17:14:00",40.7805,-73.9861,"B02512"
"7/1/2014 17:14:00",40.7629,-73.9771,"B02512"
"7/1/2014 17:14:00",40.76,-73.9648,"B02512"
"7/1/2014 17:15:00",40.7489,-73.98,"B02512"
"7/1/2014 17:17:00",40.7599,-73.972,"B02512"
"7/1/2014 17:18:00",40.7601,-73.9719,"B02512"
"7/1/2014 17:18:00",40.7596,-73.9854,"B02512"
"7/1/2014 17:19:00",40.7427,-74.0078,"B02512"
"7/1/2014 17:20:00",40.7415,-74.0071,"B02512"
"7/1/2014 17:20:00",40.7831,-73.9807,"B02512"
"7/1/2014 17:21:00",40.7585,-73.9659,"B02512"
"7/1/2014 17:23:00",40.7518,-73.9824,"B02512"
"7/1/2014 17:23:00",40.7606,-73.9834,"B02512"
"7/1/2014 17:25:00",40.7284,-73.9942,"B02512"
"7/1/2014 17:25:00",40.774,-73.8725,"B02512"
"7/1/2014 17:25:00",40.7221,-73.9883,"B02512"
"7/1/2014 17:27:00",40.7164,-74.0341,"B02512"
"7/1/2014 17:27:00",40.7164,-74.0341,"B02512"
"7/1/2014 17:27:00",40.7527,-73.9794,"B02512"
"7/1/2014 17:29:00",40.7558,-73.9707,"B02512"
"7/1/2014 17:30:00",40.7417,-73.9963,"B02512"
"7/1/2014 17:30:00",40.7766,-73.9896,"B02512"
"7/1/2014 17:31:00",40.7316,-73.9856,"B02512"
"7/1/2014 17:31:00",40.7579,-73.972,"B02512"
"7/1/2014 17:31:00",40.7169,-74.0147,"B02512"
"7/1/2014 17:32:00",40.7372,-74.0019,"B02512"
"7/1/2014 17:32:00",40.762,-73.9828,"B02512"
"7/1/2014 17:32:00",40.7569,-73.987,"B02512"
"7/1/2014 17:33:00",40.7084,-74.0148,"B02512"
"7/1/2014 17:33:00",40.7753,-73.9819,"B02512"
"7/1/2014 17:33:00",40.6967,-73.9972,"B02512"
"7/1/2014 17:34:00",40.7269,-73.9968,"B02512"
"7/1/2014 17:34:00",40.7169,-74.0137,"B02512"
"7/1/2014 17:35:00",40.7356,-73.9885,"B02512"
"7/1/2014 17:36:00",40.7641,-73.9774,"B02512"
"7/1/2014 17:36:00",40.7611,-73.9717,"B02512"
"7/1/2014 17:36:00",40.7468,-74.0077,"B02512"
"7/1/2014 17:37:00",40.7755,-73.965,"B02512"
"7/1/2014 17:37:00",40.7472,-73.9855,"B02512"
"7/1/2014 17:38:00",40.7453,-73.9909,"B02512"
"7/1/2014 17:38:00",40.7713,-73.9642,"B02512"
"7/1/2014 17:38:00",40.7496,-73.983,"B02512"
"7/1/2014 17:38:00",40.7366,-73.9873,"B02512"
"7/1/2014 17:39:00",40.7856,-73.976,"B02512"
"7/1/2014 17:39:00",40.759,-73.9855,"B02512"
"7/1/2014 17:39:00",40.7635,-73.9737,"B02512"
"7/1/2014 17:40:00",40.7396,-73.9927,"B02512"
"7/1/2014 17:40:00",40.7495,-73.9795,"B02512"
"7/1/2014 17:40:00",40.7664,-73.98,"B02512"
"7/1/2014 17:41:00",40.7276,-74.0054,"B02512"
"7/1/2014 17:41:00",40.7644,-73.9777,"B02512"
"7/1/2014 17:41:00",40.7401,-74.0033,"B02512"
"7/1/2014 17:43:00",40.7386,-73.9919,"B02512"
"7/1/2014 17:43:00",40.7857,-73.9692,"B02512"
"7/1/2014 17:43:00",40.723,-73.9973,"B02512"
"7/1/2014 17:44:00",40.7685,-73.9846,"B02512"
"7/1/2014 17:45:00",40.7599,-73.9811,"B02512"
"7/1/2014 17:45:00",40.7253,-73.997,"B02512"
"7/1/2014 17:46:00",40.7449,-73.9836,"B02512"
"7/1/2014 17:46:00",40.7378,-73.9884,"B02512"
"7/1/2014 17:47:00",40.7578,-73.9849,"B02512"
"7/1/2014 17:48:00",40.7615,-73.974,"B02512"
"7/1/2014 17:49:00",40.7351,-73.9857,"B02512"
"7/1/2014 17:50:00",40.739,-73.9913,"B02512"
"7/1/2014 17:51:00",40.7225,-73.9932,"B02512"
"7/1/2014 17:52:00",40.7389,-73.9916,"B02512"
"7/1/2014 17:53:00",40.7088,-74.0154,"B02512"
"7/1/2014 17:53:00",40.7486,-73.9905,"B02512"
"7/1/2014 17:53:00",40.7589,-73.9715,"B02512"
"7/1/2014 17:54:00",40.7548,-73.9805,"B02512"
"7/1/2014 17:54:00",40.7414,-73.9941,"B02512"
"7/1/2014 17:54:00",40.7429,-73.9847,"B02512"
"7/1/2014 17:55:00",40.6921,-73.9705,"B02512"
"7/1/2014 17:55:00",40.7459,-73.9821,"B02512"
"7/1/2014 17:56:00",40.7571,-73.9716,"B02512"
"7/1/2014 17:57:00",40.7636,-73.9698,"B02512"
"7/1/2014 17:58:00",40.7262,-73.9987,"B02512"
"7/1/2014 17:58:00",40.7184,-74.0058,"B02512"
"7/1/2014 17:58:00",40.7798,-73.9542,"B02512"
"7/1/2014 17:58:00",40.729,-73.9994,"B02512"
"7/1/2014 17:58:00",40.7402,-73.9805,"B02512"
"7/1/2014 17:59:00",40.7592,-73.9765,"B02512"
"7/1/2014 17:59:00",40.9598,-74.0669,"B02512"
"7/1/2014 18:00:00",40.7292,-74.0051,"B02512"
"7/1/2014 18:00:00",40.7603,-73.9704,"B02512"
"7/1/2014 18:01:00",40.7652,-73.9826,"B02512"
"7/1/2014 18:01:00",40.7589,-73.9787,"B02512"
"7/1/2014 18:02:00",40.7918,-73.9634,"B02512"
"7/1/2014 18:02:00",40.7514,-73.9434,"B02512"
"7/1/2014 18:03:00",40.7355,-73.9969,"B02512"
"7/1/2014 18:04:00",40.7327,-73.9877,"B02512"
"7/1/2014 18:05:00",40.7507,-73.9751,"B02512"
"7/1/2014 18:05:00",40.7566,-73.9725,"B02512"
"7/1/2014 18:05:00",40.7566,-73.9725,"B02512"
"7/1/2014 18:05:00",40.7064,-74.0066,"B02512"
"7/1/2014 18:06:00",40.7304,-73.9761,"B02512"
"7/1/2014 18:07:00",40.7505,-73.98,"B02512"
"7/1/2014 18:07:00",40.7729,-73.8858,"B02512"
"7/1/2014 18:09:00",40.7645,-73.9791,"B02512"
"7/1/2014 18:09:00",40.7496,-74.0065,"B02512"
"7/1/2014 18:10:00",40.7595,-73.9778,"B02512"
"7/1/2014 18:10:00",40.7558,-73.991,"B02512"
"7/1/2014 18:10:00",40.7305,-74.0067,"B02512"
"7/1/2014 18:10:00",40.7305,-74.0067,"B02512"
"7/1/2014 18:10:00",40.752,-73.985,"B02512"
"7/1/2014 18:10:00",40.7753,-73.9839,"B02512"
"7/1/2014 18:11:00",40.7558,-73.9748,"B02512"
"7/1/2014 18:13:00",40.7686,-73.8626,"B02512"
"7/1/2014 18:15:00",40.7246,-74.0045,"B02512"
"7/1/2014 18:15:00",40.7249,-74.0354,"B02512"
"7/1/2014 18:17:00",40.7183,-74.0104,"B02512"
"7/1/2014 18:17:00",40.7415,-73.9934,"B02512"
"7/1/2014 18:19:00",40.7514,-73.9835,"B02512"
"7/1/2014 18:20:00",40.7498,-73.9832,"B02512"
"7/1/2014 18:20:00",40.7498,-73.9832,"B02512"
"7/1/2014 18:21:00",40.7388,-74.0086,"B02512"
"7/1/2014 18:23:00",40.7419,-73.9931,"B02512"
"7/1/2014 18:27:00",40.7466,-74.0074,"B02512"
"7/1/2014 18:28:00",40.7392,-73.9988,"B02512"
"7/1/2014 18:30:00",40.7434,-73.9838,"B02512"
"7/1/2014 18:30:00",40.7377,-74.0032,"B02512"
"7/1/2014 18:31:00",40.7513,-74.0275,"B02512"
"7/1/2014 18:32:00",40.7814,-73.9492,"B02512"
"7/1/2014 18:32:00",40.7602,-73.9775,"B02512"
"7/1/2014 18:32:00",40.7641,-73.9941,"B02512"
"7/1/2014 18:32:00",40.774,-73.8724,"B02512"
"7/1/2014 18:33:00",40.7394,-74.0066,"B02512"
"7/1/2014 18:34:00",40.7219,-73.9934,"B02512"
"7/1/2014 18:35:00",40.7332,-74.0063,"B02512"
"7/1/2014 18:36:00",40.7826,-73.9595,"B02512"
"7/1/2014 18:36:00",40.7508,-73.9801,"B02512"
"7/1/2014 18:36:00",40.7236,-74.0085,"B02512"
"7/1/2014 18:36:00",40.7236,-74.0085,"B02512"
"7/1/2014 18:37:00",40.6779,-73.9601,"B02512"
"7/1/2014 18:37:00",40.7254,-73.997,"B02512"
"7/1/2014 18:39:00",40.7425,-74.0069,"B02512"
"7/1/2014 18:39:00",40.7065,-74.0095,"B02512"
"7/1/2014 18:39:00",40.7457,-74.0084,"B02512"
"7/1/2014 18:39:00",40.733,-73.975,"B02512"
"7/1/2014 18:40:00",40.7228,-74.0034,"B02512"
"7/1/2014 18:43:00",40.7468,-73.9845,"B02512"
"7/1/2014 18:43:00",40.748,-74.0053,"B02512"
"7/1/2014 18:43:00",40.7841,-73.9787,"B02512"
"7/1/2014 18:46:00",40.7168,-74.0075,"B02512"
"7/1/2014 18:46:00",40.7168,-74.0075,"B02512"
"7/1/2014 18:47:00",40.7637,-73.9748,"B02512"
"7/1/2014 18:48:00",40.7684,-73.9854,"B02512"
"7/1/2014 18:49:00",40.7554,-74.0315,"B02512"
"7/1/2014 18:49:00",40.6802,-73.9781,"B02512"
"7/1/2014 18:50:00",40.7209,-73.9583,"B02512"
"7/1/2014 18:51:00",40.7652,-73.9753,"B02512"
"7/1/2014 18:51:00",40.7356,-74.0029,"B02512"
"7/1/2014 18:51:00",40.7143,-73.9594,"B02512"
"7/1/2014 18:51:00",40.7691,-73.9827,"B02512"
"7/1/2014 18:51:00",40.6891,-73.9888,"B02512"
"7/1/2014 18:53:00",40.7523,-73.9643,"B02512"
"7/1/2014 18:54:00",40.7445,-73.9913,"B02512"
"7/1/2014 18:54:00",40.7758,-73.9527,"B02512"
"7/1/2014 18:55:00",40.7575,-73.9753,"B02512"
"7/1/2014 18:56:00",40.6763,-73.98,"B02512"
"7/1/2014 18:58:00",40.7642,-73.9925,"B02512"
"7/1/2014 18:58:00",40.7411,-73.9961,"B02512"
"7/1/2014 18:59:00",40.7835,-73.9513,"B02512"
"7/1/2014 19:03:00",40.7608,-73.967,"B02512"
"7/1/2014 19:03:00",40.7805,-73.9558,"B02512"
"7/1/2014 19:05:00",40.7354,-74.0033,"B02512"
"7/1/2014 19:05:00",40.7639,-73.9963,"B02512"
"7/1/2014 19:07:00",40.7214,-73.9883,"B02512"
"7/1/2014 19:07:00",40.7745,-73.9831,"B02512"
"7/1/2014 19:07:00",40.7864,-73.9687,"B02512"
"7/1/2014 19:07:00",40.6865,-73.9618,"B02512"
"7/1/2014 19:08:00",40.7648,-73.9807,"B02512"
"7/1/2014 19:10:00",40.7819,-73.9832,"B02512"
"7/1/2014 19:11:00",40.7574,-73.9686,"B02512"
"7/1/2014 19:12:00",40.7543,-73.9829,"B02512"
"7/1/2014 19:12:00",40.7051,-74.0161,"B02512"
"7/1/2014 19:13:00",40.7607,-73.9746,"B02512"
"7/1/2014 19:13:00",40.7708,-73.9477,"B02512"
"7/1/2014 19:13:00",40.7708,-73.9477,"B02512"
"7/1/2014 19:14:00",40.7548,-73.9771,"B02512"
"7/1/2014 19:14:00",40.7627,-73.997,"B02512"
"7/1/2014 19:15:00",40.756,-73.9902,"B02512"
"7/1/2014 19:15:00",40.7225,-74.0071,"B02512"
"7/1/2014 19:16:00",40.7197,-74.003,"B02512"
"7/1/2014 19:18:00",40.7621,-73.9825,"B02512"
"7/1/2014 19:21:00",40.7638,-73.9763,"B02512"
"7/1/2014 19:22:00",40.7824,-73.9723,"B02512"
"7/1/2014 19:23:00",40.7154,-74.0142,"B02512"
"7/1/2014 19:24:00",40.7493,-73.9957,"B02512"
"7/1/2014 19:24:00",40.7529,-73.9753,"B02512"
"7/1/2014 19:24:00",40.7456,-73.9907,"B02512"
"7/1/2014 19:24:00",40.7083,-74.0114,"B02512"
"7/1/2014 19:25:00",40.7249,-73.9945,"B02512"
"7/1/2014 19:26:00",40.7571,-73.9742,"B02512"
"7/1/2014 19:27:00",40.7313,-73.9914,"B02512"
"7/1/2014 19:28:00",40.7526,-73.9932,"B02512"
"7/1/2014 19:28:00",40.7385,-74.4132,"B02512"
"7/1/2014 19:28:00",40.771,-73.8788,"B02512"
"7/1/2014 19:29:00",40.7601,-73.9725,"B02512"
"7/1/2014 19:29:00",40.7601,-73.9725,"B02512"
"7/1/2014 19:30:00",40.7203,-73.9951,"B02512"
"7/1/2014 19:31:00",40.7292,-73.9891,"B02512"
"7/1/2014 19:33:00",40.7179,-74.0072,"B02512"
"7/1/2014 19:33:00",40.7587,-73.9894,"B02512"
"7/1/2014 19:34:00",40.7753,-73.9911,"B02512"
"7/1/2014 19:35:00",40.7192,-74.0017,"B02512"
"7/1/2014 19:36:00",40.734,-73.9933,"B02512"
"7/1/2014 19:37:00",40.774,-73.8726,"B02512"
"7/1/2014 19:39:00",40.7703,-73.9812,"B02512"
"7/1/2014 19:40:00",40.7631,-73.9737,"B02512"
"7/1/2014 19:41:00",40.6891,-74.1842,"B02512"
"7/1/2014 19:41:00",40.7596,-73.9779,"B02512"
"7/1/2014 19:41:00",40.7776,-73.9449,"B02512"
"7/1/2014 19:41:00",40.7402,-74.0059,"B02512"
"7/1/2014 19:42:00",40.7604,-73.974,"B02512"
"7/1/2014 19:42:00",40.6687,-73.9783,"B02512"
"7/1/2014 19:42:00",40.7385,-73.9853,"B02512"
"7/1/2014 19:45:00",40.7538,-73.97,"B02512"
"7/1/2014 19:45:00",40.7723,-73.9607,"B02512"
"7/1/2014 19:45:00",40.77,-73.9843,"B02512"
"7/1/2014 19:45:00",40.77,-73.9843,"B02512"
"7/1/2014 19:46:00",40.7736,-73.9662,"B02512"
"7/1/2014 19:46:00",40.7633,-73.9717,"B02512"
"7/1/2014 19:48:00",40.7248,-74.0077,"B02512"
"7/1/2014 19:49:00",40.741,-74.0072,"B02512"
"7/1/2014 19:49:00",40.7497,-73.9838,"B02512"
"7/1/2014 19:49:00",40.7549,-74.0001,"B02512"
"7/1/2014 19:50:00",40.7533,-73.975,"B02512"
"7/1/2014 19:50:00",40.7371,-73.9885,"B02512"
"7/1/2014 19:50:00",40.7379,-73.9925,"B02512"
"7/1/2014 19:52:00",40.7291,-73.9583,"B02512"
"7/1/2014 19:53:00",40.7568,-73.9703,"B02512"
"7/1/2014 19:54:00",40.7591,-73.9585,"B02512"
"7/1/2014 19:54:00",40.7145,-74.0106,"B02512"
"7/1/2014 19:55:00",40.7233,-74.0063,"B02512"
"7/1/2014 19:55:00",40.7452,-73.9953,"B02512"
"7/1/2014 19:56:00",40.7515,-73.9939,"B02512"
"7/1/2014 19:58:00",40.7234,-73.9829,"B02512"
"7/1/2014 19:59:00",40.7756,-73.9644,"B02512"
"7/1/2014 19:59:00",40.7199,-73.845,"B02512"
"7/1/2014 20:00:00",40.6954,-74.1778,"B02512"
"7/1/2014 20:01:00",40.7242,-74.0045,"B02512"
"7/1/2014 20:02:00",40.7545,-73.9876,"B02512"
"7/1/2014 20:04:00",40.7606,-73.9899,"B02512"
"7/1/2014 20:05:00",40.7602,-73.9717,"B02512"
"7/1/2014 20:06:00",40.7723,-73.9668,"B02512"
"7/1/2014 20:06:00",40.7197,-73.9579,"B02512"
"7/1/2014 20:07:00",40.7257,-74.0057,"B02512"
"7/1/2014 20:08:00",40.717,-74.0047,"B02512"
"7/1/2014 20:09:00",40.7517,-73.9736,"B02512"
"7/1/2014 20:09:00",40.7517,-73.9736,"B02512"
"7/1/2014 20:11:00",40.7646,-73.9876,"B02512"
"7/1/2014 20:11:00",40.7195,-73.9606,"B02512"
"7/1/2014 20:11:00",40.7586,-73.974,"B02512"
"7/1/2014 20:12:00",40.734,-74.0099,"B02512"
"7/1/2014 20:15:00",40.7233,-74.0086,"B02512"
"7/1/2014 20:16:00",40.7292,-74.0025,"B02512"
"7/1/2014 20:16:00",40.733,-73.9899,"B02512"
"7/1/2014 20:16:00",40.7083,-74.0019,"B02512"
"7/1/2014 20:18:00",40.7429,-73.9928,"B02512"
"7/1/2014 20:18:00",40.7411,-74.0075,"B02512"
"7/1/2014 20:19:00",40.7605,-73.9704,"B02512"
"7/1/2014 20:19:00",40.7605,-73.9704,"B02512"
"7/1/2014 20:19:00",40.7562,-73.9748,"B02512"
"7/1/2014 20:20:00",40.7404,-74.004,"B02512"
"7/1/2014 20:20:00",40.765,-73.9879,"B02512"
"7/1/2014 20:20:00",40.7233,-73.9985,"B02512"
"7/1/2014 20:24:00",40.7078,-74.007,"B02512"
"7/1/2014 20:24:00",40.73,-73.9929,"B02512"
"7/1/2014 20:24:00",40.8336,-73.9387,"B02512"
"7/1/2014 20:26:00",40.7693,-73.9828,"B02512"
"7/1/2014 20:27:00",40.7509,-74.0058,"B02512"
"7/1/2014 20:28:00",40.742,-73.9982,"B02512"
"7/1/2014 20:28:00",40.7617,-73.9781,"B02512"
"7/1/2014 20:29:00",40.7532,-73.9834,"B02512"
"7/1/2014 20:30:00",40.6696,-73.9571,"B02512"
"7/1/2014 20:32:00",40.8294,-73.9284,"B02512"
"7/1/2014 20:32:00",40.7602,-73.9833,"B02512"
"7/1/2014 20:32:00",40.7444,-73.9922,"B02512"
"7/1/2014 20:33:00",40.7401,-73.9949,"B02512"
"7/1/2014 20:33:00",40.7393,-73.9819,"B02512"
"7/1/2014 20:33:00",40.785,-73.9769,"B02512"
"7/1/2014 20:33:00",40.7719,-73.9654,"B02512"
"7/1/2014 20:36:00",40.7602,-73.9806,"B02512"
"7/1/2014 20:37:00",40.7194,-73.9887,"B02512"
"7/1/2014 20:38:00",40.7422,-74.0006,"B02512"
"7/1/2014 20:39:00",40.8438,-73.9404,"B02512"
"7/1/2014 20:40:00",40.7286,-74.0027,"B02512"
"7/1/2014 20:40:00",40.7432,-73.9976,"B02512"
"7/1/2014 20:42:00",40.7602,-73.9839,"B02512"
"7/1/2014 20:43:00",40.7573,-73.9858,"B02512"
"7/1/2014 20:44:00",40.7149,-74.0075,"B02512"
"7/1/2014 20:45:00",40.7268,-73.9852,"B02512"
"7/1/2014 20:47:00",40.7181,-74.0151,"B02512"
"7/1/2014 20:49:00",40.7256,-74.0012,"B02512"
"7/1/2014 20:49:00",40.7627,-73.9854,"B02512"
"7/1/2014 20:50:00",40.755,-73.9842,"B02512"
"7/1/2014 20:50:00",40.7223,-74.0046,"B02512"
"7/1/2014 20:52:00",40.7625,-73.972,"B02512"
"7/1/2014 20:52:00",40.7603,-73.9817,"B02512"
"7/1/2014 20:53:00",40.7422,-73.9849,"B02512"
"7/1/2014 20:54:00",40.773,-73.9783,"B02512"
"7/1/2014 20:54:00",40.737,-73.989,"B02512"
"7/1/2014 20:55:00",40.7406,-73.9982,"B02512"
